consumer_sp,resource_sp,consumed
Cuon alpinus,Rhinolophus beddomei,0
Cuon alpinus,Rhinolophus lepidus,0
Cuon alpinus,Rhinolophus rouxii,0
Cuon alpinus,Rhinopoma hardwickii,0
Cuon alpinus,Rousettus leschenaultii,0
Cuon alpinus,Saccolaimus saccolaimus,0
Cuon alpinus,Scotophilus heathii,0
Cuon alpinus,Scotophilus kuhlii,0
Cuon alpinus,Semnopithecus dussumieri,0
Cuon alpinus,Semnopithecus priam,0
Cuon alpinus,Suncus etruscus,0
Cuon alpinus,Suncus murinus,0
Cuon alpinus,Tadarida aegyptiaca,0
Cuon alpinus,Taphozous longimanus,0
Cuon alpinus,Tatera indica,0
Cuon alpinus,Vandeleuria oleracea,0
Cuon alpinus,Vulpes bengalensis,0
Panthera pardus,Anathana ellioti,0
Panthera pardus,Aonyx cinereus,0
Panthera pardus,Cynopterus brachyotis,0
Panthera pardus,Cynopterus sphinx,0
Panthera pardus,Funambulus tristriatus,0
Panthera pardus,Herpestes vitticollis,0
Panthera pardus,Hipposideros galeritus,0
Panthera pardus,Hipposideros pomona,0
Panthera pardus,Hipposideros speoris,0
Panthera pardus,Loris lydekkerianus,0
Panthera pardus,Madromys blanfordi,0
Panthera pardus,Martes gwatkinsii,0
Panthera pardus,Megaderma spasma,0
Panthera pardus,Mus platythrix,0
Panthera pardus,Mus saxicola,0
Panthera pardus,Myotis horsfieldii,0
Panthera pardus,Panthera tigris,0
Panthera pardus,Petaurista philippensis,0
Panthera pardus,Pipistrellus ceylonicus,0
Panthera pardus,Pipistrellus coromandra,0
Panthera pardus,Platacanthomys lasiurus,0
Panthera pardus,Rhinolophus beddomei,0
Panthera pardus,Rhinolophus rouxii,0
Panthera pardus,Saccolaimus saccolaimus,0
Panthera pardus,Scotophilus kuhlii,0
Panthera pardus,Semnopithecus priam,0
Panthera pardus,Suncus etruscus,0
Panthera pardus,Vandeleuria oleracea,0
Panthera tigris,Anathana ellioti,0
Panthera tigris,Antilope cervicapra,0
Panthera tigris,Aonyx cinereus,0
Panthera tigris,Bandicota bengalensis,0
Panthera tigris,Bandicota indica,0
Panthera tigris,Canis aureus,0
Panthera tigris,Cynopterus brachyotis,0
Panthera tigris,Cynopterus sphinx,0
Panthera tigris,Felis chaus,0
Panthera tigris,Funambulus tristriatus,0
Panthera tigris,Golunda ellioti,0
Panthera tigris,Herpestes edwardsii,0
Panthera tigris,Herpestes smithii,0
Panthera tigris,Herpestes vitticollis,0
Panthera tigris,Hipposideros fulvus,0
Panthera tigris,Hipposideros galeritus,0
Panthera tigris,Hipposideros lankadiva,0
Panthera tigris,Hipposideros pomona,0
Panthera tigris,Hipposideros speoris,0
Panthera tigris,Hyaena hyaena,0
Panthera tigris,Kerivoula picta,0
Panthera tigris,Loris lydekkerianus,0
Panthera tigris,Madromys blanfordi,0
Panthera tigris,Manis crassicaudata,0
Panthera tigris,Martes gwatkinsii,0
Panthera tigris,Megaderma lyra,0
Panthera tigris,Megaderma spasma,0
Panthera tigris,Mellivora capensis,0
Panthera tigris,Millardia meltada,0
Panthera tigris,Miniopterus schreibersii,0
Panthera tigris,Muntiacus vaginalis,0
Panthera tigris,Mus booduga,0
Panthera tigris,Mus musculus,0
Panthera tigris,Mus platythrix,0
Panthera tigris,Mus saxicola,0
Panthera tigris,Mus terricolor,0
Panthera tigris,Myotis horsfieldii,0
Panthera tigris,Paradoxurus hermaphroditus,0
Panthera tigris,Paradoxurus jerdoni,0
Panthera tigris,Petaurista philippensis,0
Panthera tigris,Pipistrellus ceylonicus,0
Panthera tigris,Pipistrellus coromandra,0
Panthera tigris,Pipistrellus tenuis,0
Panthera tigris,Platacanthomys lasiurus,0
Panthera tigris,Prionailurus rubiginosus,0
Panthera tigris,Pteropus giganteus,0
Panthera tigris,Rattus rattus,0
Panthera tigris,Ratufa indica,0
Panthera tigris,Rhinolophus beddomei,0
Panthera tigris,Rhinolophus lepidus,0
Panthera tigris,Rhinolophus rouxii,0
Panthera tigris,Rhinopoma hardwickii,0
Panthera tigris,Rousettus leschenaultii,0
Panthera tigris,Saccolaimus saccolaimus,0
Panthera tigris,Scotophilus heathii,0
Panthera tigris,Scotophilus kuhlii,0
Panthera tigris,Semnopithecus dussumieri,0
Panthera tigris,Semnopithecus priam,0
Panthera tigris,Suncus etruscus,0
Panthera tigris,Suncus murinus,0
Panthera tigris,Tadarida aegyptiaca,0
Panthera tigris,Taphozous longimanus,0
Panthera tigris,Tatera indica,0
Panthera tigris,Vandeleuria oleracea,0
Panthera tigris,Viverricula indica,0
Panthera tigris,Vulpes bengalensis,0
Cuon alpinus,Canis aureus,0
Cuon alpinus,Elephas maximus,0
Cuon alpinus,Funambulus sublineatus,0
Cuon alpinus,Mus famulus,0
Cuon alpinus,Rattus satarae,0
Cuon alpinus,Suncus montanus,0
Cuon alpinus,Trachypithecus johnii,0
Cuon alpinus,Vandeleuria nilagirica,0
Panthera pardus,Funambulus sublineatus,0
Panthera pardus,Mus famulus,0
Panthera pardus,Rattus satarae,0
Panthera pardus,Suncus montanus,0
Panthera pardus,Trachypithecus johnii,0
Panthera pardus,Vandeleuria nilagirica,0
Panthera tigris,Funambulus sublineatus,0
Panthera tigris,Mus famulus,0
Panthera tigris,Rattus satarae,0
Panthera tigris,Suncus montanus,0
Panthera tigris,Trachypithecus johnii,0
Panthera tigris,Vandeleuria nilagirica,0
Cuon alpinus,Ailurus fulgens,0
Cuon alpinus,Arctictis binturong,0
Cuon alpinus,Arctonyx albogularis,0
Cuon alpinus,Barbastella leucomelas,0
Cuon alpinus,Callosciurus pygerythrus,0
Cuon alpinus,Catopuma temminckii,0
Cuon alpinus,Eptesicus serotinus,0
Cuon alpinus,Hipposideros cineraceus,0
Cuon alpinus,Macaca assamensis,0
Cuon alpinus,Macaca mulatta,0
Cuon alpinus,Macroglossus sobrinus,0
Cuon alpinus,Manis pentadactyla,0
Cuon alpinus,Martes flavigula,0
Cuon alpinus,Megaerops niphanae,0
Cuon alpinus,Melogale moschata,0
Cuon alpinus,Melogale personata,0
Cuon alpinus,Micromys minutus,0
Cuon alpinus,Mus cookii,0
Cuon alpinus,Mustela kathiah,0
Cuon alpinus,Mustela strigidorsa,0
Cuon alpinus,Myotis laniger,0
Cuon alpinus,Neofelis nebulosa,0
Cuon alpinus,Niviventer niviventer,0
Cuon alpinus,Nycticebus bengalensis,0
Cuon alpinus,Paguma larvata,0
Cuon alpinus,Pardofelis marmorata,0
Cuon alpinus,Petaurista nobilis,0
Cuon alpinus,Pipistrellus javanicus,0
Cuon alpinus,Prionodon pardicolor,0
Cuon alpinus,Rattus andamanensis,0
Cuon alpinus,Rattus tanezumi,0
Cuon alpinus,Ratufa bicolor,0
Cuon alpinus,Rhinolophus affinis,0
Cuon alpinus,Rhinolophus macrotis,0
Cuon alpinus,Rhinolophus pusillus,0
Cuon alpinus,Scotomanes ornatus,0
Cuon alpinus,Tamiops macclellandii,0
Cuon alpinus,Tupaia belangeri,0
Cuon alpinus,Viverra zibetha,0
Cuon alpinus,Vulpes vulpes,0
Panthera pardus,Arctictis binturong,0
Panthera pardus,Arctonyx albogularis,0
Panthera pardus,Barbastella leucomelas,0
Panthera pardus,Callosciurus pygerythrus,0
Panthera pardus,Catopuma temminckii,0
Panthera pardus,Eptesicus serotinus,0
Panthera pardus,Hipposideros cineraceus,0
Panthera pardus,Macaca assamensis,0
Panthera pardus,Macroglossus sobrinus,0
Panthera pardus,Manis pentadactyla,0
Panthera pardus,Martes flavigula,0
Panthera pardus,Megaerops niphanae,0
Panthera pardus,Melogale moschata,0
Panthera pardus,Melogale personata,0
Panthera pardus,Micromys minutus,0
Panthera pardus,Mus cookii,0
Panthera pardus,Mustela kathiah,0
Panthera pardus,Mustela strigidorsa,0
Panthera pardus,Myotis laniger,0
Panthera pardus,Neofelis nebulosa,0
Panthera pardus,Niviventer niviventer,0
Panthera pardus,Nycticebus bengalensis,0
Panthera pardus,Pardofelis marmorata,0
Panthera pardus,Petaurista nobilis,0
Panthera pardus,Pipistrellus javanicus,0
Panthera pardus,Prionodon pardicolor,0
Panthera pardus,Rattus andamanensis,0
Panthera pardus,Rattus tanezumi,0
Panthera pardus,Ratufa bicolor,0
Panthera pardus,Rhinolophus affinis,0
Panthera pardus,Rhinolophus macrotis,0
Panthera pardus,Rhinolophus pusillus,0
Panthera pardus,Scotomanes ornatus,0
Panthera pardus,Tamiops macclellandii,0
Panthera pardus,Tupaia belangeri,0
Panthera pardus,Ursus thibetanus,0
Panthera pardus,Viverra zibetha,0
Panthera tigris,Ailurus fulgens,0
Panthera tigris,Arctictis binturong,0
Panthera tigris,Arctonyx albogularis,0
Panthera tigris,Barbastella leucomelas,0
Panthera tigris,Callosciurus pygerythrus,0
Panthera tigris,Eptesicus serotinus,0
Panthera tigris,Hipposideros cineraceus,0
Panthera tigris,Macaca assamensis,0
Panthera tigris,Macroglossus sobrinus,0
Panthera tigris,Manis pentadactyla,0
Panthera tigris,Megaerops niphanae,0
Panthera tigris,Melogale moschata,0
Panthera tigris,Melogale personata,0
Panthera tigris,Micromys minutus,0
Panthera tigris,Mus cookii,0
Panthera tigris,Mustela kathiah,0
Panthera tigris,Mustela strigidorsa,0
Panthera tigris,Myotis laniger,0
Panthera tigris,Naemorhedus goral,0
Panthera tigris,Neofelis nebulosa,0
Panthera tigris,Niviventer niviventer,0
Panthera tigris,Nycticebus bengalensis,0
Panthera tigris,Pardofelis marmorata,0
Panthera tigris,Petaurista nobilis,0
Panthera tigris,Pipistrellus javanicus,0
Panthera tigris,Prionodon pardicolor,0
Panthera tigris,Rattus andamanensis,0
Panthera tigris,Rattus tanezumi,0
Panthera tigris,Ratufa bicolor,0
Panthera tigris,Rhinolophus affinis,0
Panthera tigris,Rhinolophus macrotis,0
Panthera tigris,Rhinolophus pusillus,0
Panthera tigris,Scotomanes ornatus,0
Panthera tigris,Tamiops macclellandii,0
Panthera tigris,Tupaia belangeri,0
Panthera tigris,Viverra zibetha,0
Cuon alpinus,Budorcas taxicolor,0
Cuon alpinus,Canis lupus,0
Cuon alpinus,Capricornis thar,0
Cuon alpinus,Cervus canadensis,0
Cuon alpinus,Martes foina,0
Cuon alpinus,Moschus chrysogaster,0
Cuon alpinus,Moschus fuscus,0
Cuon alpinus,Moschus leucogaster,0
Cuon alpinus,Mus pahari,0
Cuon alpinus,Mustela altaica,0
Cuon alpinus,Mustela sibirica,0
Cuon alpinus,Myotis nipalensis,0
Cuon alpinus,Neodon sikimensis,0
Cuon alpinus,Ochotona curzoniae,0
Cuon alpinus,Ochotona macrotis,0
Cuon alpinus,Otocolobus manul,0
Cuon alpinus,Panthera uncia,0
Cuon alpinus,Rattus pyctoris,0
Cuon alpinus,Rhinolophus ferrumequinum,0
Cuon alpinus,Soriculus nigrescens,0
Cuon alpinus,Sphaerias blanfordi,0
Cuon alpinus,Tadarida teniotis,0
Cuon alpinus,Vulpes ferrilata,0
Panthera pardus,Cervus canadensis,0
Panthera pardus,Martes foina,0
Panthera pardus,Moschus chrysogaster,0
Panthera pardus,Moschus fuscus,0
Panthera pardus,Mus pahari,0
Panthera pardus,Mustela altaica,0
Panthera pardus,Mustela sibirica,0
Panthera pardus,Myotis nipalensis,0
Panthera pardus,Neodon sikimensis,0
Panthera pardus,Ochotona curzoniae,0
Panthera pardus,Ochotona macrotis,0
Panthera pardus,Otocolobus manul,0
Panthera pardus,Panthera uncia,0
Panthera pardus,Rattus pyctoris,0
Panthera pardus,Rhinolophus ferrumequinum,0
Panthera pardus,Soriculus nigrescens,0
Panthera pardus,Sphaerias blanfordi,0
Panthera pardus,Tadarida teniotis,0
Panthera pardus,Vulpes ferrilata,0
Panthera tigris,Budorcas taxicolor,0
Panthera tigris,Cervus canadensis,0
Panthera tigris,Martes foina,0
Panthera tigris,Moschus chrysogaster,0
Panthera tigris,Moschus fuscus,0
Panthera tigris,Moschus leucogaster,0
Panthera tigris,Mus pahari,0
Panthera tigris,Mustela altaica,0
Panthera tigris,Mustela sibirica,0
Panthera tigris,Myotis nipalensis,0
Panthera tigris,Neodon sikimensis,0
Panthera tigris,Ochotona curzoniae,0
Panthera tigris,Ochotona macrotis,0
Panthera tigris,Otocolobus manul,0
Panthera tigris,Panthera uncia,0
Panthera tigris,Rattus pyctoris,0
Panthera tigris,Rhinolophus ferrumequinum,0
Panthera tigris,Soriculus nigrescens,0
Panthera tigris,Sphaerias blanfordi,0
Panthera tigris,Tadarida teniotis,0
Panthera tigris,Vulpes ferrilata,0
Cuon alpinus,Boselaphus tragocamelus,0
Cuon alpinus,Felis silvestris,0
Cuon alpinus,Funambulus palmarum,0
Cuon alpinus,Funambulus pennantii,0
Cuon alpinus,Gazella bennettii,0
Cuon alpinus,Herpestes auropunctatus,0
Cuon alpinus,Rhinolophus luctus,0
Cuon alpinus,Rhinopoma microphyllum,0
Cuon alpinus,Scotozous dormeri,0
Cuon alpinus,Suncus stoliczkanus,0
Cuon alpinus,Taphozous melanopogon,0
Cuon alpinus,Taphozous nudiventris,0
Cuon alpinus,Taphozous perforatus,0
Cuon alpinus,Apodemus gurkha,0
Cuon alpinus,Apodemus pallipes,0
Cuon alpinus,Hipposideros armiger,0
Cuon alpinus,Lynx lynx,0
Cuon alpinus,Marmota himalayana,0
Cuon alpinus,Murina huttoni,0
Cuon alpinus,Mus cervicolor,0
Cuon alpinus,Myotis csorbai,0
Cuon alpinus,Myotis formosus,0
Cuon alpinus,Myotis muricola,0
Cuon alpinus,Niviventer fulvescens,0
Cuon alpinus,Nyctalus montanus,0
Cuon alpinus,Rhinoceros unicornis,0
Cuon alpinus,Semnopithecus schistaceus,0
Cuon alpinus,Sorex minutus,0
Cuon alpinus,Alticola stoliczkanus,0
Cuon alpinus,Anourosorex schmidi,0
Cuon alpinus,Arielulus circumdatus,0
Cuon alpinus,Belomys pearsonii,0
Cuon alpinus,Callosciurus erythraeus,0
Cuon alpinus,Chimarrogale himalayica,0
Cuon alpinus,Eonycteris spelaea,0
Cuon alpinus,Episoriculus caudatus,0
Cuon alpinus,Episoriculus leucops,0
Cuon alpinus,Harpiocephalus harpia,0
Cuon alpinus,Hylopetes alboniger,0
Cuon alpinus,Lepus oiostolus,0
Cuon alpinus,Murina aurata,0
Cuon alpinus,Murina cyclotis,0
Cuon alpinus,Myotis sicarius,0
Cuon alpinus,Myotis siligorensis,0
Cuon alpinus,Nectogale elegans,0
Cuon alpinus,Niviventer eha,0
Cuon alpinus,Petaurista elegans,0
Cuon alpinus,Petaurista magnificus,0
Cuon alpinus,Rhinolophus pearsonii,0
Cuon alpinus,Rhinolophus sinicus,0
Cuon alpinus,Tylonycteris pachypus,0
Cuon alpinus,Hipposideros ater,0
Cuon alpinus,Mus phillipsi,0
Cuon alpinus,Pipistrellus pipistrellus,0
Cuon alpinus,Taphozous theobaldi,0
Panthera pardus,Harpiocephalus harpia,0
Panthera pardus,Hipposideros ater,0
Panthera pardus,Mus phillipsi,0
Panthera pardus,Pipistrellus pipistrellus,0
Panthera pardus,Taphozous theobaldi,0
Panthera tigris,Harpiocephalus harpia,0
Panthera tigris,Hipposideros ater,0
Panthera tigris,Mus phillipsi,0
Panthera tigris,Pipistrellus pipistrellus,0
Panthera tigris,Scotozous dormeri,0
Panthera tigris,Taphozous melanopogon,0
Panthera tigris,Taphozous theobaldi,0
Cuon alpinus,Petinomys fuscocapillus,0
Cuon alpinus,Semnopithecus hypoleucos,0
Panthera pardus,Petinomys fuscocapillus,0
Panthera pardus,Semnopithecus hypoleucos,0
Panthera pardus,Tylonycteris pachypus,0
Panthera tigris,Petinomys fuscocapillus,0
Panthera tigris,Semnopithecus hypoleucos,0
Panthera tigris,Tylonycteris pachypus,0
Cuon alpinus,Arctogalidia trivirgata,0
Cuon alpinus,Bandicota savilei,0
Cuon alpinus,Berylmys berdmorei,0
Cuon alpinus,Berylmys bowersi,0
Cuon alpinus,Callosciurus caniceps,0
Cuon alpinus,Callosciurus finlaysonii,0
Cuon alpinus,Cannomys badius,0
Cuon alpinus,Chaerephon plicatus,0
Cuon alpinus,Chiromyscus chiropus,0
Cuon alpinus,Coelops frithii,0
Cuon alpinus,Crocidura attenuata,0
Cuon alpinus,Crocidura fuliginosa,0
Cuon alpinus,Crocidura indochinensis,0
Cuon alpinus,Crocidura vorax,0
Cuon alpinus,Euroscaptor klossi,0
Cuon alpinus,Glischropus tylopus,0
Cuon alpinus,Helarctos malayanus,0
Cuon alpinus,Herpestes javanicus,0
Cuon alpinus,Hesperoptenus tickelli,0
Cuon alpinus,Hipposideros larvatus,0
Cuon alpinus,Hipposideros lylei,0
Cuon alpinus,Hylobates lar,0
Cuon alpinus,Hylomys suillus,0
Cuon alpinus,Hylopetes phayrei,0
Cuon alpinus,Hystrix brachyura,0
Cuon alpinus,Kerivoula hardwickii,0
Cuon alpinus,Kerivoula titania,0
Cuon alpinus,Leopoldamys edwardsi,0
Cuon alpinus,Leopoldamys neilli,0
Cuon alpinus,Leopoldamys sabanus,0
Cuon alpinus,Lepus peguensis,0
Cuon alpinus,Macaca fascicularis,0
Cuon alpinus,Macaca leonina,0
Cuon alpinus,Manis javanica,0
Cuon alpinus,Maxomys surifer,0
Cuon alpinus,Menetes berdmorei,0
Cuon alpinus,Miniopterus magnater,0
Cuon alpinus,Miniopterus pusillus,0
Cuon alpinus,Mus caroli,0
Cuon alpinus,Myotis rosseti,0
Cuon alpinus,Niviventer langbianis,0
Cuon alpinus,Pipistrellus pulveratus,0
Cuon alpinus,Rattus exulans,0
Cuon alpinus,Rattus nitidus,0
Cuon alpinus,Rhinolophus coelophyllus,0
Cuon alpinus,Rhinolophus malayanus,0
Cuon alpinus,Rhinolophus marshalli,0
Cuon alpinus,Rhinolophus paradoxolophus,0
Cuon alpinus,Rhinolophus shameli,0
Cuon alpinus,Rhinolophus thomasi,0
Cuon alpinus,Rhizomys pruinosus,0
Cuon alpinus,Rhizomys sumatrensis,0
Cuon alpinus,Rousettus amplexicaudatus,0
Cuon alpinus,Tamiops rodolphii,0
Cuon alpinus,Trachypithecus phayrei,0
Cuon alpinus,Tragulus kanchil,0
Cuon alpinus,Tylonycteris robustula,0
Prionailurus bengalensis,Aonyx cinereus,0
Prionailurus bengalensis,Arctictis binturong,0
Prionailurus bengalensis,Arctogalidia trivirgata,0
Prionailurus bengalensis,Atherurus macrourus,0
Prionailurus bengalensis,Axis porcinus,0
Prionailurus bengalensis,Bandicota indica,0
Prionailurus bengalensis,Bandicota savilei,0
Prionailurus bengalensis,Belomys pearsonii,0
Prionailurus bengalensis,Berylmys berdmorei,0
Prionailurus bengalensis,Berylmys bowersi,0
Prionailurus bengalensis,Bos gaurus,0
Prionailurus bengalensis,Callosciurus caniceps,0
Prionailurus bengalensis,Callosciurus finlaysonii,0
Prionailurus bengalensis,Canis aureus,0
Prionailurus bengalensis,Catopuma temminckii,0
Prionailurus bengalensis,Chaerephon plicatus,0
Prionailurus bengalensis,Chiromyscus chiropus,0
Prionailurus bengalensis,Coelops frithii,0
Prionailurus bengalensis,Crocidura fuliginosa,0
Prionailurus bengalensis,Crocidura indochinensis,0
Prionailurus bengalensis,Crocidura vorax,0
Prionailurus bengalensis,Cynopterus brachyotis,0
Prionailurus bengalensis,Cynopterus sphinx,0
Prionailurus bengalensis,Elephas maximus,0
Prionailurus bengalensis,Eonycteris spelaea,0
Prionailurus bengalensis,Euroscaptor klossi,0
Prionailurus bengalensis,Felis chaus,0
Prionailurus bengalensis,Glischropus tylopus,0
Prionailurus bengalensis,Helarctos malayanus,0
Prionailurus bengalensis,Herpestes javanicus,0
Prionailurus bengalensis,Hesperoptenus tickelli,0
Prionailurus bengalensis,Hipposideros armiger,0
Prionailurus bengalensis,Hipposideros cineraceus,0
Prionailurus bengalensis,Hipposideros larvatus,0
Prionailurus bengalensis,Hipposideros lylei,0
Prionailurus bengalensis,Hipposideros pomona,0
Prionailurus bengalensis,Hylobates lar,0
Prionailurus bengalensis,Hylopetes alboniger,0
Prionailurus bengalensis,Hylopetes phayrei,0
Prionailurus bengalensis,Kerivoula hardwickii,0
Prionailurus bengalensis,Kerivoula picta,0
Prionailurus bengalensis,Kerivoula titania,0
Prionailurus bengalensis,Leopoldamys neilli,0
Prionailurus bengalensis,Lutrogale perspicillata,0
Prionailurus bengalensis,Macaca fascicularis,0
Prionailurus bengalensis,Macaca leonina,0
Prionailurus bengalensis,Macroglossus sobrinus,0
Prionailurus bengalensis,Manis javanica,0
Prionailurus bengalensis,Megaderma lyra,0
Prionailurus bengalensis,Megaderma spasma,0
Prionailurus bengalensis,Megaerops niphanae,0
Prionailurus bengalensis,Melogale personata,0
Prionailurus bengalensis,Miniopterus magnater,0
Prionailurus bengalensis,Miniopterus pusillus,0
Prionailurus bengalensis,Muntiacus vaginalis,0
Prionailurus bengalensis,Murina cyclotis,0
Prionailurus bengalensis,Mus caroli,0
Prionailurus bengalensis,Mus cookii,0
Prionailurus bengalensis,Mus pahari,0
Prionailurus bengalensis,Mustela strigidorsa,0
Prionailurus bengalensis,Myotis horsfieldii,0
Prionailurus bengalensis,Myotis muricola,0
Prionailurus bengalensis,Myotis rosseti,0
Prionailurus bengalensis,Myotis siligorensis,0
Prionailurus bengalensis,Niviventer fulvescens,0
Prionailurus bengalensis,Niviventer langbianis,0
Prionailurus bengalensis,Nycticebus bengalensis,0
Prionailurus bengalensis,Panthera tigris,0
Prionailurus bengalensis,Paradoxurus hermaphroditus,0
Prionailurus bengalensis,Pardofelis marmorata,0
Prionailurus bengalensis,Pipistrellus coromandra,0
Prionailurus bengalensis,Pipistrellus javanicus,0
Prionailurus bengalensis,Pipistrellus tenuis,0
Prionailurus bengalensis,Prionodon pardicolor,0
Prionailurus bengalensis,Ratufa bicolor,0
Prionailurus bengalensis,Rhinolophus affinis,0
Prionailurus bengalensis,Rhinolophus coelophyllus,0
Prionailurus bengalensis,Rhinolophus luctus,0
Prionailurus bengalensis,Rhinolophus malayanus,0
Prionailurus bengalensis,Rhinolophus marshalli,0
Prionailurus bengalensis,Rhinolophus paradoxolophus,0
Prionailurus bengalensis,Rhinolophus pearsonii,0
Prionailurus bengalensis,Rhinolophus pusillus,0
Prionailurus bengalensis,Rhinolophus shameli,0
Prionailurus bengalensis,Rhinolophus thomasi,0
Prionailurus bengalensis,Rhizomys pruinosus,0
Prionailurus bengalensis,Rhizomys sumatrensis,0
Prionailurus bengalensis,Rousettus amplexicaudatus,0
Prionailurus bengalensis,Rousettus leschenaultii,0
Prionailurus bengalensis,Rusa unicolor,0
